Pima,0.037692308,0.002923077,0.033153846,0.170384615,0.066384615,1.307307692,2.104,4.89,7.417769231,4.622,79.34792308
Polish,0.878,76.706,13.944,0.907,0.001,0.001,0.001,0.001,0.678,1.456,5.428
Pumi_Yunnan,0.8075,0.3035,1.214285714,1.266,2.533357143,39.34014286,32.06578571,5.611642857,11.98657143,3.926714286,0.944714286
Punjabi,1.4265,24.9635,56.507,9.506,0.001,1.745,0.001,0.001,1.805,0.8025,3.242
Punjabi,2.522333333,9.851666667,60.91266667,17.83333333,0.001,1.867333333,0.001,1.383,2.212,1.535,1.881
Qiang_Danba,0.658625,0.11275,0.841375,0.919625,4.448,36.420125,36.009375,2.939125,12.512375,4.640625,0.498
Qiang_Daofu,0.5785,0.749625,2.24825,0.15975,0.053,38.944625,31.811875,4.853875,14.9195,5.0595,0.62075
Quechua,0.004666667,0.008666667,0.053666667,0.001,0.001,1.659666667,2.326666667,1.813,5.18,3.080333333,85.87133333
Rai,0.7388,0.632,6.7152,3.3064,0.001,33.8076,33.3648,4.0532,12.8706,3.8464,0.6644
Rajput,1.715875,12.130875,45.414375,9.99975,0.05325,11.6345,7.264625,2.362625,6.293,1.1345,1.99675
Relli,3.2775,4.817,59.098,22.258,0.001,4.725,0.001,1.867,1.9555,0.7645,1.2365
Riang,0.8813,0.4942,12.4101,16.6363,10.7937,24.1494,18.2469,4.0273,7.982,3.5147,0.8639
Russian,0.30004,69.11528,14.26036,0.0422,0.001,0.01452,0.001,0.001,3.65448,6.26024,6.34976
Saami,0.001,58.7025,8.8215,0.001,0.001,0.001,0.001,0.001,9.6265,13.914,8.93
Saharawi,25.7185,59.8875,10.1775,0.7135,0.2185,0.526,0.001,0.001,0.0945,0.001,2.6605
Salar,0.426,8.32825,7.136625,1.817375,4.66675,19.287,33.41525,5.87125,13.009375,4.68575,1.356
Samaritan,5.992,65.436,26.517,0.001,0.141,0.073,0.001,0.001,0.001,0.001,1.836
Sardinian,0.001,99.98953571,0.001,0.001,0.001214286,0.001,0.001107143,0.001,0.001107143,0.001,0.001
